delivery_id,match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,batsman_runs,extra_runs,total_runs,extra_type,is_wicket,dismissal_type,dismissed_player,fielder
D0058598,M0509,1,3,5,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Naveen Williamson,2,0,2,,False,,,
D0058599,M0509,1,3,6,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Naveen Williamson,1,0,1,,False,,,
D0058600,M0509,1,4,1,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,0,0,0,,False,,,
D0058601,M0509,1,4,2,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,6,0,6,,False,,,
D0058602,M0509,1,4,3,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,4,0,4,,False,,,
D0058603,M0509,1,4,4,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,4,0,4,,False,,,
D0058604,M0509,1,4,5,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,1,0,1,,False,,,
D0058605,M0509,1,4,6,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Najibullah Thakur,1,0,1,,False,,,
D0058606,M0509,1,5,1,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Rilee Amla,0,0,0,,False,,,
D0058607,M0509,1,5,2,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Rilee Amla,6,0,6,,False,,,
D0058608,M0509,1,5,3,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Rilee Amla,1,0,1,,False,,,
D0058609,M0509,1,5,4,Delhi Daredevils,Rising Pune Supergiant,Aaron Buttler,Hardik Kohli,Rilee Amla,0,0,0,,True,caught,Aaron Buttler,Najibullah Thakur
D0058610,M0509,1,5,5,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Rilee Amla,1,1,2,wide,False,,,
D0058611,M0509,1,5,6,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Rilee Amla,6,0,6,,False,,,
D0058612,M0509,1,6,1,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,1,0,1,,False,,,
D0058613,M0509,1,6,2,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,2,0,2,,False,,,
D0058614,M0509,1,6,3,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,0,0,0,,False,,,
D0058615,M0509,1,6,4,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,4,0,4,,False,,,
D0058616,M0509,1,6,5,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,4,0,4,,False,,,
D0058617,M0509,1,6,6,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mark Riaz,1,0,1,,False,,,
D0058618,M0509,1,7,1,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mitchell Bumrah,1,0,1,,False,,,
D0058619,M0509,1,7,2,Delhi Daredevils,Rising Pune Supergiant,Hardik Kohli,Jasprit Rayudu,Mitchell Bumrah,0,0,0,,True,caught,Hardik Kohli,Najibullah Thakur
D0058620,M0509,1,7,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,1,0,1,,False,,,
D0058621,M0509,1,7,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,0,0,0,,False,,,
D0058622,M0509,1,7,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,0,0,0,,False,,,
D0058623,M0509,1,7,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,2,0,2,,False,,,
D0058624,M0509,1,8,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,1,0,1,,False,,,
D0058625,M0509,1,8,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,4,0,4,,False,,,
D0058626,M0509,1,8,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,1,0,1,,False,,,
D0058627,M0509,1,8,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,6,1,7,no-ball,False,,,
D0058628,M0509,1,8,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,6,0,6,,False,,,
D0058629,M0509,1,8,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,4,0,4,,False,,,
D0058630,M0509,1,9,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,4,0,4,,False,,,
D0058631,M0509,1,9,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,4,0,4,,False,,,
D0058632,M0509,1,9,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,4,0,4,,False,,,
D0058633,M0509,1,9,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,4,0,4,,False,,,
D0058634,M0509,1,9,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,6,0,6,,False,,,
D0058635,M0509,1,9,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Naveen Williamson,0,0,0,,False,,,
D0058636,M0509,1,10,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,2,0,2,,False,,,
D0058637,M0509,1,10,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,1,1,2,wide,False,,,
D0058638,M0509,1,10,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,4,0,4,,False,,,
D0058639,M0509,1,10,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,2,0,2,,False,,,
D0058640,M0509,1,10,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,0,0,0,,False,,,
D0058641,M0509,1,10,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Najibullah Thakur,0,0,0,,False,,,
D0058642,M0509,1,11,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,6,0,6,,False,,,
D0058643,M0509,1,11,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,2,0,2,,False,,,
D0058644,M0509,1,11,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,4,0,4,,False,,,
D0058645,M0509,1,11,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,0,0,0,,False,,,
D0058646,M0509,1,11,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,2,0,2,,False,,,
D0058647,M0509,1,11,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Rilee Amla,2,0,2,,False,,,
D0058648,M0509,1,12,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,4,0,4,,False,,,
D0058649,M0509,1,12,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,4,0,4,,False,,,
D0058650,M0509,1,12,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,0,0,0,,False,,,
D0058651,M0509,1,12,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,4,0,4,,False,,,
D0058652,M0509,1,12,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,4,0,4,,False,,,
D0058653,M0509,1,12,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mark Riaz,0,0,0,,False,,,
D0058654,M0509,1,13,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,2,0,2,,False,,,
D0058655,M0509,1,13,2,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,0,0,0,,False,,,
D0058656,M0509,1,13,3,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,1,0,1,,False,,,
D0058657,M0509,1,13,4,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,1,0,1,,False,,,
D0058658,M0509,1,13,5,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,4,0,4,,False,,,
D0058659,M0509,1,13,6,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Mitchell Bumrah,4,0,4,,False,,,
D0058660,M0509,1,14,1,Delhi Daredevils,Rising Pune Supergiant,Jasprit Rayudu,James Stubbs,Andre Livingstone,0,0,0,,True,caught,Jasprit Rayudu,Naveen Williamson
D0058661,M0509,1,14,2,Delhi Daredevils,Rising Pune Supergiant,James Stubbs,Jasprit Topley,Andre Livingstone,4,0,4,,False,,,
D0058662,M0509,1,14,3,Delhi Daredevils,Rising Pune Supergiant,James Stubbs,Jasprit Topley,Andre Livingstone,1,0,1,,False,,,
D0058663,M0509,1,14,4,Delhi Daredevils,Rising Pune Supergiant,James Stubbs,Jasprit Topley,Andre Livingstone,1,0,1,,False,,,
D0058664,M0509,1,14,5,Delhi Daredevils,Rising Pune Supergiant,James Stubbs,Jasprit Topley,Andre Livingstone,1,0,1,,False,,,
D0058665,M0509,1,14,6,Delhi Daredevils,Rising Pune Supergiant,James Stubbs,Jasprit Topley,Andre Livingstone,6,0,6,,False,,,
D0058666,M0509,2,1,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,1,0,1,,False,,,
D0058667,M0509,2,1,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,2,0,2,,False,,,
D0058668,M0509,2,1,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,4,0,4,,False,,,
D0058669,M0509,2,1,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,0,0,0,,False,,,
D0058670,M0509,2,1,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,1,0,1,,False,,,
D0058671,M0509,2,1,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Aiden Zaman,1,0,1,,False,,,
D0058672,M0509,2,2,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,1,0,1,,False,,,
D0058673,M0509,2,2,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,2,0,2,,False,,,
D0058674,M0509,2,2,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,1,0,1,,False,,,
D0058675,M0509,2,2,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,1,0,1,,False,,,
D0058676,M0509,2,2,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,2,0,2,,False,,,
D0058677,M0509,2,2,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rishabh Sharma,2,0,2,,False,,,
D0058678,M0509,2,3,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,0,0,0,,False,,,
D0058679,M0509,2,3,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,1,0,1,,False,,,
D0058680,M0509,2,3,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,0,0,0,,False,,,
D0058681,M0509,2,3,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,1,0,1,,False,,,
D0058682,M0509,2,3,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,0,0,0,,False,,,
D0058683,M0509,2,3,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Matthew Starc,1,0,1,,False,,,
D0058684,M0509,2,4,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,4,0,4,,False,,,
D0058685,M0509,2,4,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,4,0,4,,False,,,
D0058686,M0509,2,4,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,1,1,2,wide,False,,,
D0058687,M0509,2,4,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,1,0,1,,False,,,
D0058688,M0509,2,4,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,2,0,2,,False,,,
D0058689,M0509,2,4,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Gerald Lyon,0,0,0,,False,,,
D0058690,M0509,2,5,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,0,0,0,,False,,,
D0058691,M0509,2,5,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,1,0,1,,False,,,
D0058692,M0509,2,5,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,4,2,6,bye,False,,,
D0058693,M0509,2,5,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,0,1,1,bye,False,,,
D0058694,M0509,2,5,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,1,0,1,,False,,,
D0058695,M0509,2,5,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Ishan Dhoni,4,0,4,,False,,,
D0058696,M0509,2,6,1,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,2,0,2,,False,,,
D0058697,M0509,2,6,2,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,1,0,1,,False,,,
D0058698,M0509,2,6,3,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,1,0,1,,False,,,
D0058699,M0509,2,6,4,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,6,0,6,,False,,,
D0058700,M0509,2,6,5,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,1,0,1,,False,,,
D0058701,M0509,2,6,6,Rising Pune Supergiant,Delhi Daredevils,Mujeeb Rizwan,Aiden Zaman,Rilee Stokes,0,0,0,,True,lbw,Mujeeb Rizwan,
D0058702,M0509,2,7,1,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,1,0,1,,False,,,
D0058703,M0509,2,7,2,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,1,0,1,,False,,,
D0058704,M0509,2,7,3,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,4,0,4,,False,,,
D0058705,M0509,2,7,4,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,4,0,4,,False,,,
D0058706,M0509,2,7,5,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,0,0,0,,False,,,
D0058707,M0509,2,7,6,Rising Pune Supergiant,Delhi Daredevils,Aiden Zaman,Ross Buttler,Aiden Zaman,0,0,0,,True,run out,Aiden Zaman,Ishan Dhoni
D0058708,M0509,2,8,1,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,1,0,1,,False,,,
D0058709,M0509,2,8,2,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,1,0,1,,False,,,
D0058710,M0509,2,8,3,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,1,0,1,,False,,,
D0058711,M0509,2,8,4,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,1,0,1,,False,,,
D0058712,M0509,2,8,5,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,4,0,4,,False,,,
D0058713,M0509,2,8,6,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rishabh Sharma,1,0,1,,False,,,
D0058714,M0509,2,9,1,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,1,0,1,,False,,,
D0058715,M0509,2,9,2,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,0,0,0,,False,,,
D0058716,M0509,2,9,3,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,6,0,6,,False,,,
D0058717,M0509,2,9,4,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,6,0,6,,False,,,
D0058718,M0509,2,9,5,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,4,0,4,,False,,,
D0058719,M0509,2,9,6,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Matthew Starc,2,0,2,,False,,,
D0058720,M0509,2,10,1,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,6,0,6,,False,,,
D0058721,M0509,2,10,2,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,2,1,3,no-ball,False,,,
D0058722,M0509,2,10,3,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,6,0,6,,False,,,
D0058723,M0509,2,10,4,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,4,0,4,,False,,,
D0058724,M0509,2,10,5,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,2,0,2,,False,,,
D0058725,M0509,2,10,6,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Gerald Lyon,1,0,1,,False,,,
D0058726,M0509,2,11,1,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,1,0,1,,False,,,
D0058727,M0509,2,11,2,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,1,0,1,,False,,,
D0058728,M0509,2,11,3,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,1,0,1,,False,,,
D0058729,M0509,2,11,4,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,4,0,4,,False,,,
D0058730,M0509,2,11,5,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,2,0,2,,False,,,
D0058731,M0509,2,11,6,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Ishan Dhoni,1,0,1,,False,,,
D0058732,M0509,2,12,1,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rilee Stokes,4,0,4,,False,,,
D0058733,M0509,2,12,2,Rising Pune Supergiant,Delhi Daredevils,Ross Buttler,Najibullah Ngidi,Rilee Stokes,0,0,0,,True,retired hurt,Ross Buttler,
D0058734,M0509,2,12,3,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rilee Stokes,2,0,2,,False,,,
D0058735,M0509,2,12,4,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rilee Stokes,2,0,2,,False,,,
D0058736,M0509,2,12,5,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rilee Stokes,2,0,2,,False,,,
D0058737,M0509,2,12,6,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rilee Stokes,6,0,6,,False,,,
D0058738,M0509,2,13,1,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,2,0,2,,False,,,
D0058739,M0509,2,13,2,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,0,0,0,,False,,,
D0058740,M0509,2,13,3,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,1,0,1,,False,,,
D0058741,M0509,2,13,4,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,2,0,2,,False,,,
D0058742,M0509,2,13,5,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,0,0,0,,False,,,
D0058743,M0509,2,13,6,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Aiden Zaman,1,0,1,,False,,,
D0058744,M0509,2,14,1,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rishabh Sharma,2,0,2,,False,,,
D0058745,M0509,2,14,2,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rishabh Sharma,1,0,1,,False,,,
D0058746,M0509,2,14,3,Rising Pune Supergiant,Delhi Daredevils,Najibullah Ngidi,Marcus Pretorius,Rishabh Sharma,0,0,0,,True,stumped,Najibullah Ngidi,Rishabh Sharma
D0058747,M0510,1,1,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,6,0,6,,False,,,
D0058748,M0510,1,1,2,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,4,0,4,,False,,,
D0058749,M0510,1,1,3,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,2,0,2,,False,,,
D0058750,M0510,1,1,4,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,1,0,1,,False,,,
D0058751,M0510,1,1,5,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,4,0,4,,False,,,
D0058752,M0510,1,1,6,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Hasan Malan,4,0,4,,False,,,
D0058753,M0510,1,2,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,4,0,4,,False,,,
D0058754,M0510,1,2,2,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,1,0,1,,False,,,
D0058755,M0510,1,2,3,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,2,0,2,,False,,,
D0058756,M0510,1,2,4,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,2,0,2,,False,,,
D0058757,M0510,1,2,5,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,4,0,4,,False,,,
D0058758,M0510,1,2,6,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,AB Bairstow,1,0,1,,False,,,
D0058759,M0510,1,3,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,1,0,1,,False,,,
D0058760,M0510,1,3,2,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,0,0,0,,False,,,
D0058761,M0510,1,3,3,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,1,0,1,,False,,,
D0058762,M0510,1,3,4,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,4,0,4,,False,,,
D0058763,M0510,1,3,5,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,0,0,0,,False,,,
D0058764,M0510,1,3,6,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Nathan Klaasen,4,0,4,,False,,,
D0058765,M0510,1,4,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,2,0,2,,False,,,
D0058766,M0510,1,4,2,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,1,0,1,,False,,,
D0058767,M0510,1,4,3,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,1,0,1,,False,,,
D0058768,M0510,1,4,4,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,0,0,0,,False,,,
D0058769,M0510,1,4,5,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,6,0,6,,False,,,
D0058770,M0510,1,4,6,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dale Dhoni,4,0,4,,False,,,
D0058771,M0510,1,5,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,1,0,1,,False,,,
D0058772,M0510,1,5,2,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,2,0,2,,False,,,
D0058773,M0510,1,5,3,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,6,0,6,,False,,,
D0058774,M0510,1,5,4,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,0,0,0,,False,,,
D0058775,M0510,1,5,5,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,4,0,4,,False,,,
D0058776,M0510,1,5,6,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Naveen Anderson,1,0,1,,False,,,
D0058777,M0510,1,6,1,Delhi Daredevils,Mumbai Indians,Naveen Anderson,Shardul Finch,Dwayne Azam,1,0,1,,False,,,
